match_id,team,FG,FGA,FGp,3P,3PA,3Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
290,CHI,32,71,0.451,3,13,0.231,15,21,0.714,11,32,43,9,4,5,20,22,82
290,DAL,40,87,0.460,13,31,0.419,14,18,0.778,13,29,42,31,11,2,10,19,107
291,GSW,49,78,0.628,14,21,0.667,26,34,0.765,6,32,38,37,9,5,17,19,138
291,PHO,41,91,0.451,11,32,0.344,16,21,0.762,14,22,36,24,8,2,14,29,109
292,LAL,35,81,0.432,7,21,0.333,23,29,0.793,14,30,44,16,7,4,18,18,100
292,MEM,41,88,0.466,10,30,0.333,11,15,0.733,14,29,43,32,13,7,11,19,103
293,BRK,34,91,0.374,11,41,0.268,24,33,0.727,10,36,46,21,6,5,14,26,103
293,MIL,40,85,0.471,6,24,0.250,26,36,0.722,7,39,46,25,9,10,11,24,112
294,BOS,38,76,0.500,8,26,0.308,23,29,0.793,6,31,37,22,5,3,10,21,107
294,PHI,35,76,0.461,15,33,0.455,21,26,0.808,8,30,38,20,5,3,15,23,106
295,MIA,38,86,0.442,6,22,0.273,10,15,0.667,8,38,46,23,6,6,13,14,92
295,POR,36,89,0.404,9,24,0.375,18,24,0.750,12,35,47,19,6,9,8,17,99
296,ATL,35,88,0.398,7,28,0.250,7,14,0.500,13,25,38,21,7,5,18,13,84
296,TOR,53,92,0.576,13,24,0.542,9,11,0.818,12,36,48,28,14,7,12,17,128
297,DEN,37,83,0.446,13,24,0.542,11,14,0.786,7,30,37,19,7,5,14,21,98
297,UTA,35,78,0.449,9,25,0.360,26,28,0.929,7,33,40,20,8,3,9,13,105
298,DET,38,86,0.442,10,27,0.370,6,13,0.462,10,34,44,16,8,3,12,12,92
298,ORL,42,79,0.532,7,23,0.304,7,14,0.500,4,35,39,23,8,7,10,11,98
299,IND,39,79,0.494,5,14,0.357,28,35,0.800,5,31,36,21,9,2,9,24,111
299,LAC,36,81,0.444,10,30,0.333,20,28,0.714,16,35,51,19,5,7,20,24,102
300,NYK,39,88,0.443,11,29,0.379,17,24,0.708,14,44,58,20,5,10,18,25,106
300,SAC,31,97,0.320,9,28,0.321,27,31,0.871,18,33,51,18,13,5,11,17,98
301,NOP,36,98,0.367,6,28,0.214,14,19,0.737,12,39,51,15,8,6,11,22,92
301,OKC,41,89,0.461,6,28,0.214,13,26,0.500,11,48,59,24,7,5,15,15,101
302,ATL,34,77,0.442,7,22,0.318,24,32,0.750,7,29,36,26,13,3,18,24,99
302,OKC,37,80,0.462,10,31,0.323,18,28,0.643,8,35,43,26,9,5,19,27,102
303,BRK,40,81,0.494,11,27,0.407,22,30,0.733,13,37,50,25,5,3,21,15,113
303,WAS,45,92,0.489,14,34,0.412,14,18,0.778,8,27,35,26,17,5,10,22,118
304,CHI,35,83,0.422,7,23,0.304,33,38,0.868,15,35,50,16,8,11,15,17,110
304,POR,45,93,0.484,9,24,0.375,13,18,0.722,10,28,38,25,9,8,9,27,112
305,CHO,40,79,0.506,3,18,0.167,26,28,0.929,9,44,53,21,2,5,12,19,109
305,DAL,37,89,0.416,13,36,0.361,14,18,0.778,9,26,35,23,4,2,7,19,101
306,GSW,54,104,0.519,14,37,0.378,20,26,0.769,16,38,54,45,12,13,11,22,142
306,IND,35,85,0.412,3,15,0.200,33,35,0.943,9,31,40,20,10,5,14,21,106
307,BOS,42,99,0.424,11,32,0.344,11,12,0.917,10,32,42,27,7,4,11,20,106
307,HOU,34,76,0.447,12,38,0.316,27,31,0.871,7,39,46,20,8,7,16,14,107
308,LAL,39,87,0.448,5,14,0.357,18,23,0.783,15,28,43,15,8,1,10,23,101
308,UTA,38,80,0.475,13,32,0.406,18,29,0.621,11,28,39,26,5,7,12,18,107
309,MIL,30,73,0.411,6,24,0.250,30,34,0.882,7,36,43,16,4,7,14,16,96
309,SAS,40,93,0.430,8,28,0.286,9,14,0.643,12,34,46,26,6,5,14,22,97
310,MEM,42,104,0.404,13,34,0.382,13,21,0.619,13,48,61,23,8,4,14,22,110
310,NOP,39,99,0.394,10,32,0.312,20,21,0.952,6,48,54,21,7,7,11,15,108
311,DEN,35,76,0.461,10,27,0.370,26,34,0.765,10,35,45,17,13,8,19,20,106
311,PHI,35,86,0.407,11,31,0.355,17,23,0.739,12,32,44,20,12,10,17,25,98
312,CLE,40,84,0.476,14,32,0.438,22,27,0.815,13,35,48,21,4,3,14,21,116
312,TOR,38,88,0.432,13,32,0.406,23,27,0.852,10,23,33,22,8,5,7,22,112
313,CHI,33,75,0.440,2,15,0.133,23,32,0.719,9,36,45,15,6,7,14,20,91
313,DET,40,88,0.455,8,21,0.381,14,21,0.667,9,35,44,24,10,5,9,23,102
314,MEM,33,86,0.384,2,17,0.118,28,35,0.800,12,41,53,18,8,5,13,25,96
314,PHI,32,82,0.390,14,41,0.341,13,26,0.500,9,36,45,21,5,7,16,27,91
315,MIA,38,89,0.427,11,25,0.440,16,27,0.593,16,30,46,21,8,4,10,16,103
315,NYK,48,98,0.490,7,25,0.280,11,16,0.688,18,35,53,22,6,6,10,18,114
316,MIN,36,82,0.439,7,20,0.350,12,18,0.667,11,30,41,19,4,2,15,20,91
316,SAS,39,74,0.527,11,24,0.458,16,19,0.842,3,32,35,21,8,3,11,20,105
317,PHO,39,84,0.464,6,18,0.333,21,25,0.840,12,29,41,14,5,0,17,28,105
317,UTA,36,73,0.493,12,27,0.444,28,32,0.875,6,29,35,23,7,7,15,23,112
318,ORL,43,83,0.518,12,26,0.462,26,36,0.722,8,35,43,24,7,12,11,18,124
318,WAS,44,93,0.473,11,23,0.478,17,24,0.708,10,32,42,20,5,2,10,25,116
319,ATL,43,88,0.489,4,19,0.211,13,15,0.867,14,33,47,27,9,9,14,20,103
319,MIA,34,80,0.425,11,27,0.407,16,20,0.800,8,25,33,20,6,6,16,16,95
320,BRK,41,85,0.482,9,26,0.346,25,31,0.806,10,32,42,18,11,5,15,19,116
320,DEN,42,105,0.400,11,37,0.297,16,21,0.762,26,32,58,18,7,2,17,24,111
321,CHO,30,88,0.341,6,21,0.286,21,29,0.724,5,46,51,13,7,2,5,11,87
321,DET,34,89,0.382,4,27,0.148,5,8,0.625,7,50,57,21,3,8,12,18,77
322,DAL,32,78,0.410,10,30,0.333,15,20,0.750,9,31,40,17,7,5,20,22,89
322,SAC,47,84,0.560,10,22,0.455,16,21,0.762,6,34,40,28,10,3,14,23,120
323,HOU,51,94,0.543,15,36,0.417,17,21,0.810,15,37,52,35,20,2,20,22,134
323,LAL,34,87,0.391,5,20,0.250,22,27,0.815,14,25,39,14,13,4,27,22,95
324,GSW,42,89,0.472,7,31,0.226,24,29,0.828,12,34,46,32,11,5,10,24,115
324,LAC,36,92,0.391,8,26,0.308,18,24,0.750,17,30,47,15,3,2,13,24,98
325,MIL,40,77,0.519,10,24,0.417,25,37,0.676,5,36,41,19,8,7,10,13,115
325,POR,37,85,0.435,17,40,0.425,16,19,0.842,10,34,44,25,7,4,15,22,107
326,CLE,39,80,0.488,22,40,0.550,26,31,0.839,10,36,46,23,11,4,12,18,126
326,NYK,35,87,0.402,11,31,0.355,13,15,0.867,13,30,43,22,6,3,16,22,94
327,BOS,43,84,0.512,7,26,0.269,24,29,0.828,11,38,49,29,7,4,10,19,117
327,ORL,30,81,0.370,11,26,0.423,16,24,0.667,8,29,37,20,7,1,12,26,87
328,IND,35,78,0.449,7,23,0.304,32,41,0.780,12,37,49,16,11,3,18,16,109
328,PHO,34,85,0.400,9,33,0.273,17,18,0.944,9,31,40,17,14,4,19,31,94
329,CHI,35,80,0.438,4,17,0.235,21,27,0.778,11,40,51,24,7,5,20,13,95
329,SAS,39,97,0.402,9,28,0.321,4,5,0.800,11,32,43,21,12,8,12,18,91
330,MEM,31,87,0.356,6,20,0.300,20,30,0.667,15,43,58,13,8,2,12,28,88
330,POR,25,82,0.305,7,28,0.250,29,40,0.725,13,39,52,13,6,3,12,23,86
331,NOP,33,84,0.393,7,25,0.280,15,22,0.682,11,36,47,18,3,2,12,17,88
331,PHI,39,91,0.429,12,40,0.300,9,13,0.692,11,35,46,27,8,8,10,20,99
332,MIN,45,88,0.511,9,28,0.321,11,15,0.733,16,27,43,19,3,1,13,26,110
332,TOR,43,87,0.494,12,27,0.444,26,33,0.788,16,26,42,25,5,5,8,19,124
333,GSW,39,80,0.488,12,29,0.414,16,23,0.696,9,38,47,26,10,4,16,23,106
333,UTA,37,89,0.416,10,38,0.263,15,21,0.714,12,34,46,20,8,2,15,22,99
334,DEN,31,76,0.408,7,32,0.219,16,24,0.667,14,31,45,24,8,2,27,24,85
334,WAS,35,78,0.449,6,19,0.316,16,17,0.941,8,27,35,21,11,3,18,20,92
335,BOS,31,83,0.373,17,42,0.405,15,22,0.682,8,38,46,24,5,4,13,18,94
335,TOR,34,82,0.415,9,20,0.450,24,27,0.889,8,42,50,12,9,2,11,22,101
336,CHO,41,85,0.482,9,22,0.409,18,23,0.783,13,46,59,23,4,5,12,13,109
336,ORL,34,91,0.374,9,34,0.265,11,14,0.786,9,31,40,22,6,2,8,17,88
337,CLE,46,83,0.554,9,24,0.375,13,19,0.684,11,36,47,23,7,9,11,16,114
337,MIA,31,90,0.344,6,27,0.222,16,21,0.762,23,23,46,18,6,3,13,18,84
338,DAL,39,80,0.488,15,32,0.469,18,24,0.750,5,28,33,23,8,1,8,19,111
338,IND,32,69,0.464,14,25,0.560,25,26,0.962,4,34,38,21,5,4,13,18,103
339,LAL,40,87,0.460,9,26,0.346,26,34,0.765,10,39,49,18,4,2,15,21,115
339,PHO,45,95,0.474,13,30,0.433,16,21,0.762,9,35,44,26,8,8,7,24,119
340,ATL,40,84,0.476,12,34,0.353,22,29,0.759,9,37,46,32,7,8,17,11,114
340,MIL,44,94,0.468,12,28,0.429,10,14,0.714,9,34,43,26,11,5,15,25,110
341,DET,42,84,0.500,14,29,0.483,19,23,0.826,11,31,42,23,6,1,7,23,117
341,MIN,37,78,0.474,3,16,0.188,13,20,0.650,7,30,37,19,4,2,12,16,90
342,HOU,36,92,0.391,11,42,0.262,19,30,0.633,16,36,52,26,9,1,15,24,102
342,OKC,34,81,0.420,7,28,0.250,24,31,0.774,9,37,46,18,9,5,17,19,99
343,NYK,36,84,0.429,10,29,0.345,21,25,0.840,12,42,54,22,3,6,16,25,103
343,SAC,35,87,0.402,7,28,0.250,23,27,0.852,6,33,39,24,10,1,7,20,100
344,CHI,38,84,0.452,1,8,0.125,28,31,0.903,12,35,47,17,8,6,11,15,105
344,MIA,42,91,0.462,5,20,0.250,11,18,0.611,14,29,43,25,5,5,12,22,100
345,CHO,39,86,0.453,10,27,0.370,17,24,0.708,12,27,39,24,5,0,14,24,105
345,CLE,42,73,0.575,13,31,0.419,19,28,0.679,7,33,40,25,8,2,17,24,116
346,DAL,32,79,0.405,11,34,0.324,12,14,0.857,6,26,32,18,7,3,9,18,87
346,HOU,37,74,0.500,19,37,0.514,16,22,0.727,10,38,48,31,4,1,15,16,109
347,IND,40,83,0.482,15,29,0.517,23,28,0.821,10,29,39,24,11,9,13,13,118
347,POR,40,82,0.488,16,37,0.432,15,16,0.938,9,32,41,22,6,4,17,20,111
348,LAC,54,94,0.574,17,36,0.472,8,9,0.889,9,31,40,34,10,2,10,22,133
348,NOP,40,83,0.482,8,19,0.421,17,26,0.654,8,26,34,25,3,1,16,15,105
349,GSW,34,77,0.442,9,27,0.333,12,20,0.600,10,32,42,15,6,8,23,23,89
349,MEM,38,87,0.437,8,26,0.308,26,29,0.897,11,36,47,23,10,5,10,19,110
350,DEN,47,83,0.566,8,19,0.421,19,25,0.760,9,35,44,25,2,4,12,20,121
350,ORL,43,88,0.489,11,27,0.407,16,24,0.667,5,26,31,27,7,5,5,18,113
351,BRK,36,87,0.414,7,27,0.259,22,25,0.880,11,36,47,21,6,2,16,16,101
351,SAS,50,94,0.532,14,26,0.538,16,18,0.889,8,41,49,38,11,7,10,18,130
352,SAC,34,90,0.378,9,26,0.346,7,13,0.538,12,22,34,17,10,4,10,14,84
352,UTA,37,77,0.481,13,29,0.448,17,18,0.944,13,41,54,23,9,10,22,16,104
353,MIL,40,79,0.506,13,25,0.520,12,15,0.800,7,33,40,22,1,3,20,21,105
353,WAS,40,88,0.455,8,21,0.381,22,28,0.786,12,28,40,29,10,3,9,17,110
354,DET,32,82,0.390,5,19,0.263,10,14,0.714,10,24,34,15,15,2,15,18,79
354,PHI,38,68,0.559,7,17,0.412,14,17,0.824,5,37,42,24,11,4,20,13,97
355,LAL,42,88,0.477,10,28,0.357,18,22,0.818,9,32,41,26,7,1,14,22,112
355,NYK,41,84,0.488,10,22,0.455,26,31,0.839,8,36,44,21,9,11,10,15,118
356,GSW,38,83,0.458,13,32,0.406,27,30,0.900,6,31,37,30,9,4,8,24,116
356,MIN,36,81,0.444,9,24,0.375,27,36,0.750,16,35,51,17,3,2,14,21,108
357,BOS,40,90,0.444,11,32,0.344,5,8,0.625,12,28,40,28,9,4,13,22,96
357,OKC,41,83,0.494,3,21,0.143,14,27,0.519,15,34,49,17,9,7,12,9,99
358,NOP,38,97,0.392,16,40,0.400,28,35,0.800,14,35,49,24,12,4,11,27,120
358,PHO,44,96,0.458,14,41,0.341,17,26,0.654,14,43,57,21,6,3,16,27,119
359,DAL,45,77,0.584,12,26,0.462,10,12,0.833,8,26,34,22,9,7,9,15,112
359,DEN,35,83,0.422,7,25,0.280,15,18,0.833,20,23,43,19,6,3,16,15,92
360,BRK,42,80,0.525,7,20,0.350,27,36,0.750,6,35,41,21,9,4,19,27,118
360,HOU,42,91,0.462,17,43,0.395,21,36,0.583,11,28,39,23,10,5,14,25,122
361,CHO,28,84,0.333,10,26,0.385,28,32,0.875,9,37,46,16,8,4,13,15,94
361,IND,43,88,0.489,17,36,0.472,7,10,0.700,5,37,42,24,4,11,11,21,110
362,LAC,42,89,0.472,11,23,0.478,26,28,0.929,13,25,38,26,9,8,12,20,121
362,POR,44,87,0.506,10,21,0.476,22,25,0.880,13,29,42,25,6,7,15,24,120
363,MIA,45,88,0.511,9,26,0.346,13,19,0.684,11,36,47,25,6,3,11,18,112
363,WAS,39,84,0.464,5,23,0.217,18,22,0.818,10,27,37,17,8,1,14,22,101
364,LAL,33,84,0.393,10,23,0.435,16,21,0.762,17,22,39,18,12,3,19,16,92
364,SAC,47,84,0.560,10,23,0.435,12,21,0.571,13,34,47,23,16,6,21,20,116
365,MIL,42,89,0.472,4,24,0.167,12,17,0.706,12,25,37,27,8,3,11,20,100
365,TOR,42,81,0.519,14,25,0.560,24,28,0.857,14,32,46,26,7,2,14,18,122
366,ATL,45,89,0.506,11,28,0.393,19,21,0.905,13,32,45,29,6,4,15,16,120
366,ORL,51,87,0.586,15,34,0.441,14,20,0.700,5,23,28,36,8,5,9,17,131
367,CHI,38,87,0.437,4,15,0.267,14,19,0.737,13,29,42,20,7,6,9,16,94
367,MIN,38,86,0.442,6,21,0.286,17,22,0.773,14,34,48,24,3,8,14,14,99
368,CLE,37,81,0.457,12,31,0.387,17,23,0.739,10,36,46,21,8,4,17,16,103
368,MEM,35,86,0.407,4,22,0.182,12,15,0.800,11,32,43,19,10,6,15,23,86
369,GSW,42,95,0.442,14,34,0.412,15,19,0.789,9,36,45,30,6,5,12,12,113
369,NOP,39,82,0.476,14,35,0.400,17,21,0.810,6,39,45,26,12,11,17,18,109
370,NYK,38,97,0.392,7,20,0.350,28,38,0.737,11,32,43,23,10,4,13,27,111
370,PHO,38,93,0.409,9,30,0.300,28,33,0.848,16,45,61,13,9,7,17,28,113
371,OKC,33,87,0.379,8,27,0.296,21,28,0.750,16,27,43,18,10,2,21,21,95
371,POR,43,80,0.538,8,23,0.348,20,27,0.741,8,29,37,23,11,9,14,26,114
372,BRK,33,86,0.384,11,35,0.314,30,40,0.750,19,42,61,19,7,4,15,26,107
372,LAL,35,91,0.385,6,27,0.222,21,34,0.618,18,31,49,11,8,6,10,26,97
373,DAL,32,78,0.410,8,25,0.320,13,16,0.812,6,24,30,19,13,3,11,22,85
373,DET,36,71,0.507,5,17,0.294,18,22,0.818,10,40,50,18,4,2,19,19,95
374,HOU,50,85,0.588,22,42,0.524,10,16,0.625,8,39,47,40,8,5,16,11,132
374,SAC,39,92,0.424,11,32,0.344,9,11,0.818,12,28,40,27,8,7,15,16,98
375,CLE,28,75,0.373,9,25,0.360,20,31,0.645,7,32,39,10,10,2,11,16,85
375,MEM,35,81,0.432,12,23,0.522,11,16,0.688,14,41,55,22,9,3,16,27,93
376,IND,33,89,0.371,9,27,0.333,14,17,0.824,6,32,38,14,8,5,8,21,89
376,MIA,37,82,0.451,7,25,0.280,14,25,0.560,14,44,58,23,4,6,15,16,95
377,LAC,37,74,0.500,13,25,0.520,26,37,0.703,7,35,42,21,6,5,11,20,113
377,ORL,42,89,0.472,14,33,0.424,10,20,0.500,12,27,39,29,5,1,8,29,108
378,PHI,43,86,0.500,9,29,0.310,19,25,0.760,14,29,43,29,5,4,14,27,114
378,TOR,41,87,0.471,10,29,0.345,31,36,0.861,15,24,39,21,9,3,9,20,123
379,BOS,37,84,0.440,10,31,0.323,17,20,0.850,8,27,35,25,12,3,12,13,101
379,SAS,44,80,0.550,8,22,0.364,12,14,0.857,5,33,38,33,9,3,16,17,108
380,OKC,30,82,0.366,6,19,0.316,23,27,0.852,13,25,38,14,4,3,9,18,89
380,UTA,42,72,0.583,13,23,0.565,12,15,0.800,4,34,38,22,4,6,14,22,109
381,CHO,38,74,0.514,14,33,0.424,16,21,0.762,5,28,33,25,7,8,18,18,106
381,WAS,45,87,0.517,5,18,0.278,14,17,0.824,12,29,41,27,15,3,14,18,109
382,DEN,43,84,0.512,15,31,0.484,31,35,0.886,5,31,36,27,10,4,15,28,132
382,POR,41,88,0.466,8,23,0.348,30,36,0.833,15,26,41,22,6,4,14,25,120
383,GSW,45,96,0.469,9,32,0.281,4,8,0.500,15,42,57,41,7,10,17,17,103
383,NYK,38,93,0.409,5,21,0.238,9,19,0.474,14,35,49,19,10,5,11,10,90
384,CHI,35,74,0.473,5,20,0.250,22,29,0.759,6,35,41,23,5,3,16,16,97
384,MIL,45,95,0.474,11,20,0.550,7,13,0.538,13,29,42,32,8,5,8,20,108
385,IND,36,87,0.414,3,21,0.143,20,24,0.833,7,39,46,23,6,4,12,21,95
385,NOP,36,85,0.424,10,27,0.370,20,28,0.714,11,44,55,23,7,8,16,16,102
386,PHO,34,85,0.400,10,27,0.370,14,18,0.778,11,24,35,15,9,3,13,25,92
386,SAS,39,74,0.527,5,16,0.312,24,26,0.923,9,41,50,19,6,2,20,20,107
387,BOS,34,78,0.436,9,28,0.321,19,26,0.731,5,41,46,26,7,8,13,15,96
387,CHO,32,97,0.330,8,30,0.267,16,19,0.842,16,37,53,21,10,4,12,21,88
388,CHI,28,92,0.304,5,21,0.238,8,15,0.533,19,31,50,17,7,2,12,14,69
388,MIL,38,82,0.463,10,25,0.400,9,13,0.692,11,42,53,26,7,4,11,14,95
389,HOU,42,94,0.447,24,61,0.393,14,19,0.737,13,44,57,27,7,4,14,18,122
389,NOP,40,98,0.408,9,27,0.333,11,20,0.550,13,34,47,17,4,6,11,16,100
390,MEM,29,77,0.377,5,25,0.200,29,36,0.806,13,34,47,19,7,8,13,31,92
390,SAC,31,80,0.388,7,24,0.292,27,37,0.730,13,32,45,18,5,6,11,25,96
391,LAC,36,83,0.434,7,25,0.280,23,29,0.793,7,43,50,17,1,3,10,20,102
391,MIA,38,93,0.409,6,27,0.222,16,25,0.640,10,37,47,20,5,5,4,23,98
392,BRK,39,83,0.470,11,27,0.407,22,26,0.846,6,39,45,21,5,6,17,32,111
392,ORL,39,97,0.402,7,29,0.241,33,42,0.786,13,36,49,22,8,11,7,17,118
393,LAL,36,79,0.456,9,30,0.300,19,22,0.864,8,38,46,19,10,4,20,21,100
393,PHI,32,88,0.364,6,31,0.194,19,24,0.792,16,32,48,22,7,4,17,17,89
394,ATL,46,86,0.535,11,25,0.440,22,32,0.688,15,29,44,26,6,6,14,22,125
394,TOR,47,86,0.547,10,21,0.476,17,26,0.654,8,20,28,20,7,5,9,27,121
395,DAL,35,77,0.455,12,28,0.429,18,21,0.857,7,20,27,18,9,0,6,24,100
395,UTA,37,65,0.569,8,22,0.364,21,27,0.778,8,33,41,18,4,3,16,23,103
396,DET,42,86,0.488,10,28,0.357,14,21,0.667,10,30,40,22,3,1,9,19,108
396,WAS,44,77,0.571,12,25,0.480,22,27,0.815,3,33,36,30,6,1,5,23,122
397,ATL,40,86,0.465,10,26,0.385,9,16,0.562,9,38,47,26,4,2,12,18,99
397,CHO,43,88,0.489,12,27,0.444,9,13,0.692,7,36,43,26,8,3,12,17,107
398,CLE,46,89,0.517,15,33,0.455,12,18,0.667,11,33,44,30,8,3,8,12,119
398,LAL,41,86,0.477,16,37,0.432,10,13,0.769,10,31,41,30,3,2,11,16,108
399,DEN,50,90,0.556,10,27,0.370,17,29,0.586,11,30,41,26,6,7,10,27,127
399,NYK,35,80,0.438,8,23,0.348,36,39,0.923,9,26,35,18,6,4,11,27,114
400,DET,32,84,0.381,10,30,0.333,16,22,0.727,10,30,40,22,6,1,8,18,90
400,IND,40,83,0.482,6,19,0.316,19,25,0.760,9,42,51,20,6,3,9,16,105
401,GSW,51,87,0.586,14,28,0.500,19,26,0.731,9,47,56,36,7,5,15,16,135
401,POR,34,86,0.395,8,28,0.286,14,20,0.700,7,24,31,16,7,4,11,19,90
402,HOU,39,96,0.406,17,51,0.333,16,20,0.800,10,37,47,25,14,4,16,22,111
402,MIN,41,92,0.446,7,21,0.333,20,27,0.741,13,42,55,29,9,6,21,21,109
403,OKC,41,81,0.506,7,16,0.438,25,34,0.735,10,32,42,28,12,4,13,21,114
403,PHO,39,90,0.433,8,22,0.364,15,20,0.750,16,27,43,16,5,5,16,23,101
404,DAL,34,77,0.442,13,33,0.394,18,22,0.818,6,38,44,20,10,6,11,13,99
404,SAC,30,76,0.395,8,31,0.258,11,17,0.647,6,36,42,16,7,4,15,21,79
405,MEM,28,93,0.301,2,23,0.087,15,18,0.833,19,29,48,12,8,1,8,28,73
405,UTA,30,66,0.455,8,27,0.296,14,25,0.560,5,37,42,18,4,11,15,20,82
406,BOS,41,90,0.456,9,28,0.321,14,19,0.737,11,26,37,21,13,2,11,16,105
406,MIA,36,69,0.522,9,24,0.375,14,25,0.560,6,35,41,23,7,5,23,20,95
407,ORL,34,83,0.410,3,21,0.143,8,9,0.889,10,32,42,13,5,3,19,17,79
407,TOR,43,87,0.494,7,27,0.259,16,21,0.762,10,37,47,20,10,7,10,16,109
408,BRK,36,81,0.444,12,34,0.353,23,31,0.742,7,36,43,26,8,5,16,20,107
408,PHI,38,88,0.432,12,28,0.429,20,23,0.870,13,34,47,23,5,5,17,18,108
409,NOP,41,89,0.461,10,26,0.385,8,14,0.571,8,29,37,29,8,6,10,17,100
409,SAS,42,86,0.488,11,22,0.500,18,22,0.818,12,37,49,31,6,6,13,15,113
410,LAC,43,87,0.494,7,24,0.292,17,24,0.708,12,28,40,28,7,1,15,23,110
410,WAS,43,81,0.531,10,19,0.526,21,30,0.700,9,24,33,24,10,4,15,24,117
411,CHI,49,82,0.598,8,16,0.500,7,7,1.000,9,37,46,34,9,5,13,13,113
411,DET,34,83,0.410,3,23,0.130,11,13,0.846,10,22,32,19,8,3,11,8,82
412,DAL,43,80,0.538,14,25,0.560,7,9,0.778,4,25,29,21,4,4,12,17,107
412,DEN,45,80,0.562,13,25,0.520,14,18,0.778,7,34,41,32,7,0,11,13,117
413,IND,41,87,0.471,7,21,0.333,18,21,0.857,9,32,41,18,6,5,15,20,107
413,WAS,38,88,0.432,8,33,0.242,21,26,0.808,14,35,49,19,5,6,15,22,105
414,MIN,42,86,0.488,7,19,0.368,24,25,0.960,11,30,41,26,8,7,19,25,115
414,PHO,37,82,0.451,9,21,0.429,25,35,0.714,8,26,34,16,11,5,17,23,108
415,ATL,41,75,0.547,9,23,0.391,19,24,0.792,5,30,35,24,5,2,15,20,110
415,OKC,39,87,0.448,10,35,0.286,20,26,0.769,15,29,44,13,8,3,12,18,108
416,CHO,43,94,0.457,11,25,0.440,20,24,0.833,16,28,44,30,5,2,10,13,117
416,LAL,44,90,0.489,16,33,0.485,9,11,0.818,10,30,40,29,5,12,12,20,113
417,GSW,40,90,0.444,9,23,0.391,15,17,0.882,9,41,50,24,13,3,10,18,104
417,UTA,27,76,0.355,9,30,0.300,11,20,0.550,10,34,44,13,5,3,23,17,74
418,HOU,35,92,0.380,6,38,0.158,24,27,0.889,20,31,51,22,10,5,16,17,100
418,SAS,36,77,0.468,12,23,0.522,18,25,0.720,10,33,43,21,13,5,19,17,102
419,DEN,39,90,0.433,11,39,0.282,13,20,0.650,15,31,46,22,5,1,12,15,102
419,LAC,47,86,0.547,16,36,0.444,9,13,0.692,5,32,37,32,7,2,12,13,119
420,BOS,33,81,0.407,12,37,0.324,34,38,0.895,8,33,41,22,7,5,11,22,112
420,MEM,38,94,0.404,12,30,0.400,21,26,0.808,17,35,52,23,10,3,13,30,109
421,MIA,50,108,0.463,12,30,0.400,18,26,0.692,9,39,48,22,4,6,10,30,130
421,ORL,52,105,0.495,11,22,0.500,21,31,0.677,6,41,47,24,3,5,11,25,136
422,CLE,37,91,0.407,17,40,0.425,23,27,0.852,9,34,43,19,5,2,10,21,114
422,MIL,40,87,0.460,7,27,0.259,21,29,0.724,11,40,51,22,6,6,14,21,108
423,IND,39,91,0.429,6,23,0.261,27,33,0.818,11,33,44,22,10,5,9,14,111
423,NYK,44,88,0.500,13,23,0.565,17,21,0.810,4,41,45,24,6,8,14,18,118
424,NOP,40,93,0.430,10,17,0.588,18,26,0.692,16,40,56,28,2,3,11,16,108
424,PHI,33,82,0.402,11,33,0.333,16,21,0.762,6,37,43,18,6,8,13,20,93
425,POR,44,86,0.512,4,28,0.143,29,40,0.725,15,26,41,30,5,4,8,31,121
425,SAC,40,72,0.556,10,23,0.435,36,43,0.837,4,27,31,20,3,4,10,28,126
426,BRK,36,91,0.396,10,35,0.286,22,28,0.786,14,38,52,20,9,5,16,23,104
426,TOR,42,91,0.462,8,18,0.444,24,31,0.774,12,36,48,19,13,9,13,21,116
427,ATL,34,82,0.415,7,26,0.269,9,13,0.692,8,27,35,19,9,8,10,15,84
427,MIN,35,83,0.422,9,29,0.310,13,14,0.929,15,37,52,21,6,6,17,11,92
428,CHI,38,95,0.400,6,21,0.286,15,19,0.789,17,32,49,25,4,5,14,18,97
428,WAS,43,82,0.524,3,18,0.167,18,25,0.720,6,38,44,23,7,3,10,20,107
429,CLE,43,87,0.494,15,27,0.556,12,19,0.632,9,33,42,30,3,7,11,20,113
429,MIL,36,77,0.468,9,22,0.409,21,29,0.724,6,33,39,24,7,8,8,21,102
430,DET,26,72,0.361,6,23,0.261,28,37,0.757,10,36,46,17,2,3,17,18,86
430,MEM,35,82,0.427,12,30,0.400,16,19,0.842,7,31,38,25,9,4,8,26,98
431,NOP,42,88,0.477,8,20,0.400,18,23,0.783,6,27,33,25,4,3,9,18,110
431,OKC,45,88,0.511,11,28,0.393,20,24,0.833,13,36,49,22,8,6,10,20,121
432,HOU,46,86,0.535,18,38,0.474,15,26,0.577,9,28,37,30,4,8,11,22,125
432,PHO,44,93,0.473,9,25,0.360,14,20,0.700,14,30,44,20,7,6,8,23,111
433,DAL,35,83,0.422,7,31,0.226,19,23,0.826,10,28,38,14,12,5,10,20,96
433,POR,32,72,0.444,10,27,0.370,21,28,0.750,9,34,43,15,6,4,17,20,95
434,SAC,34,74,0.459,10,21,0.476,16,24,0.667,8,33,41,13,5,3,10,19,94
434,UTA,33,74,0.446,9,27,0.333,18,22,0.818,7,36,43,19,7,6,11,22,93
